14
23
17
10
8
15
13
21
11
8
15
14
12
11
12
12
17
19
17
13
18
16
8
10
11
12
7
14
12
17
13
5
9
18
14
20
5
11
3
11
7
11
15
14
17
13
14
17
15
8
13
14
17
12
10
14
12
5
10
13
18
14
25
21
21
6
10
6
10
9
23
9
14
12
10
9
14
20
5
11
16
18
13
15
17
12
9
7
10
10
9
16
16
13
17
13
20
9
8
12
15
11
16
23
13
22
5
8
5
10
10
11
14
11
3
5
10
12
8
14
9
15
16
8
9
5
4
11
12
15
7
7
14
10
11
16
11
13
12
19
20
8
21
15
16
15
16
16
13
10
7
22
10
18
9
9
9
8
12
13
10
10
10
8
20
10
20
15
8
21
11
9
18
11
15
14
10
11
11
22
17
23
19
14
7
14
14
