2
22.275
7.0355
19.827
22.499
35.623
32.166
41.203
56.069
81.966
102.53
110.72
139.31
160.23
162.59
121.36
103.74
101.64
92.265
77.419
78.249
70.828
75.962
71.513
77.693
77.031
80.822
84.71
91.91
96.51
87.539
85.605
86.132
90.164
97.981
94.031
105.85
114.67
123.68
119.64
139.06
153.64
156.42
154.06
180.48
194.25
196.2
184.27
240.04
231.27
206.18
190.47
184.68
162.96
144.05
128.61
127.11
115.37
105.37
103.87
106.44
99.143
101.28
107.78
128.58
110.72
111.84
114.62
124.49
121.1
118.84
114.01
111.64
92.36
81.848
61.592
